pass,total cost
1899,27.9509
1900,27.9505
1901,27.95
1902,27.9495
1903,27.949
1904,27.9485
1905,27.9481
1906,27.9476
1907,27.9471
1908,27.9466
1909,27.9462
1910,27.9457
1911,27.9452
1912,27.9447
1913,27.9443
1914,27.9438
1915,27.9433
1916,27.9428
1917,27.9424
1918,27.9419
1919,27.9414
1920,27.941
1921,27.9405
1922,27.94
1923,27.9395
1924,27.9391
1925,27.9386
1926,27.9381
1927,27.9377
1928,27.9372
1929,27.9367
1930,27.9363
1931,27.9358
1932,27.9353
1933,27.9349
1934,27.9344
1935,27.9339
1936,27.9335
1937,27.933
1938,27.9325
1939,27.9321
1940,27.9316
1941,27.9312
1942,27.9307
1943,27.9302
1944,27.9298
1945,27.9293
1946,27.9288
1947,27.9284
1948,27.9279
1949,27.9275
1950,27.927
1951,27.9265
1952,27.9261
1953,27.9256
1954,27.9252
1955,27.9247
1956,27.9243
1957,27.9238
1958,27.9233
1959,27.9229
1960,27.9224
1961,27.922
1962,27.9215
1963,27.9211
1964,27.9206
1965,27.9202
1966,27.9197
1967,27.9192
1968,27.9188
1969,27.9183
1970,27.9179
1971,27.9174
1972,27.917
1973,27.9165
1974,27.9161
1975,27.9156
1976,27.9152
1977,27.9147
1978,27.9143
1979,27.9138
1980,27.9134
1981,27.9129
1982,27.9125
1983,27.912
1984,27.9116
1985,27.9111
1986,27.9107
1987,27.9102
1988,27.9098
1989,27.9094
1990,27.9089
1991,27.9085
1992,27.908
1993,27.9076
1994,27.9071
1995,27.9067
1996,27.9062
1997,27.9058
1998,27.9054
1999,27.9049
2000,27.9045
2001,27.904
2002,27.9036
2003,27.9031
2004,27.9027
2005,27.9023
2006,27.9018
2007,27.9014
2008,27.9009
2009,27.9005
2010,27.9001
2011,27.8996
2012,27.8992
2013,27.8988
2014,27.8983
2015,27.8979
2016,27.8974
2017,27.897
2018,27.8966
2019,27.8961
2020,27.8957
2021,27.8953
2022,27.8948
2023,27.8944
2024,27.894
2025,27.8935
2026,27.8931
2027,27.8927
2028,27.8922
2029,27.8918
2030,27.8914
2031,27.8909
2032,27.8905
2033,27.8901
2034,27.8896
2035,27.8892
2036,27.8888
2037,27.8884
2038,27.8879
2039,27.8875
2040,27.8871
2041,27.8866
2042,27.8862
2043,27.8858
2044,27.8854
2045,27.8849
2046,27.8845
2047,27.8841
2048,27.8836
2049,27.8832
2050,27.8828
2051,27.8824
2052,27.8819
2053,27.8815
2054,27.8811
2055,27.8807
2056,27.8802
2057,27.8798
2058,27.8794
2059,27.879
2060,27.8786
2061,27.8781
2062,27.8777
2063,27.8773
2064,27.8769
2065,27.8764
2066,27.876
2067,27.8756
2068,27.8752
2069,27.8748
2070,27.8743
2071,27.8739
2072,27.8735
2073,27.8731
2074,27.8727
2075,27.8723
2076,27.8718
2077,27.8714
2078,27.871
2079,27.8706
2080,27.8702
2081,27.8698
2082,27.8693
2083,27.8689
2084,27.8685
2085,27.8681
2086,27.8677
2087,27.8673
2088,27.8669
2089,27.8664
2090,27.866
2091,27.8656
2092,27.8652
2093,27.8648
2094,27.8644
2095,27.864
2096,27.8636
2097,27.8631
2098,27.8627
2099,27.8623
2100,27.8619
2101,27.8615
2102,27.8611
2103,27.8607
2104,27.8603
2105,27.8599
2106,27.8595
2107,27.859
2108,27.8586
2109,27.8582
2110,27.8578
2111,27.8574
2112,27.857
2113,27.8566
2114,27.8562
2115,27.8558
2116,27.8554
2117,27.855
2118,27.8546
2119,27.8542
2120,27.8538
2121,27.8534
2122,27.853
2123,27.8526
2124,27.8522
2125,27.8518
2126,27.8514
2127,27.8509
2128,27.8505
2129,27.8501
2130,27.8497
2131,27.8493
2132,27.8489
2133,27.8485
2134,27.8481
2135,27.8477
2136,27.8473
2137,27.8469
2138,27.8465
2139,27.8461
2140,27.8457
2141,27.8453
2142,27.8449
2143,27.8446
2144,27.8442
2145,27.8438
2146,27.8434
2147,27.843
2148,27.8426
2149,27.8422
2150,27.8418
2151,27.8414
2152,27.841
2153,27.8406
2154,27.8402
2155,27.8398
2156,27.8394
2157,27.839
2158,27.8386
2159,27.8382
2160,27.8378
2161,27.8374
2162,27.837
2163,27.8367
2164,27.8363
2165,27.8359
2166,27.8355
2167,27.8351
2168,27.8347
2169,27.8343
2170,27.8339
2171,27.8335
2172,27.8331
2173,27.8327
2174,27.8324
2175,27.832
2176,27.8316
2177,27.8312
2178,27.8308
2179,27.8304
2180,27.83
2181,27.8296
2182,27.8293
2183,27.8289
2184,27.8285
2185,27.8281
2186,27.8277
2187,27.8273
2188,27.8269
2189,27.8266
2190,27.8262
2191,27.8258
2192,27.8254
2193,27.825
2194,27.8246
2195,27.8242
2196,27.8239
2197,27.8235
2198,27.8231
2199,27.8227
2200,27.8223
2201,27.822
2202,27.8216
2203,27.8212
2204,27.8208
2205,27.8204
2206,27.82
2207,27.8197
2208,27.8193
2209,27.8189
2210,27.8185
2211,27.8181
2212,27.8178
2213,27.8174
2214,27.817
2215,27.8166
2216,27.8163
2217,27.8159
2218,27.8155
2219,27.8151
2220,27.8147
2221,27.8144
2222,27.814
2223,27.8136
2224,27.8132
2225,27.8129
2226,27.8125
2227,27.8121
2228,27.8117
2229,27.8114
2230,27.811
2231,27.8106
2232,27.8102
2233,27.8099
2234,27.8095
2235,27.8091
2236,27.8087
2237,27.8084
2238,27.808
2239,27.8076
2240,27.8073
2241,27.8069
2242,27.8065
2243,27.8061
2244,27.8058
2245,27.8054
2246,27.805
2247,27.8047
2248,27.8043
2249,27.8039
2250,27.8035
2251,27.8032
2252,27.8028
2253,27.8024
2254,27.8021
2255,27.8017
2256,27.8013
2257,27.801
2258,27.8006
2259,27.8002
2260,27.7999
2261,27.7995
2262,27.7991
2263,27.7988
2264,27.7984
2265,27.798
2266,27.7977
2267,27.7973
2268,27.7969
2269,27.7966
2270,27.7962
2271,27.7958
2272,27.7955
2273,27.7951
2274,27.7948
2275,27.7944
2276,27.794
2277,27.7937
2278,27.7933
2279,27.7929
2280,27.7926
2281,27.7922
2282,27.7919
2283,27.7915
2284,27.7911
2285,27.7908
2286,27.7904
2287,27.79
2288,27.7897
2289,27.7893
2290,27.789
2291,27.7886
2292,27.7882
2293,27.7879
2294,27.7875
2295,27.7872
2296,27.7868
2297,27.7865
2298,27.7861
2299,27.7857
2300,27.7854
2301,27.785
2302,27.7847
2303,27.7843
2304,27.784
2305,27.7836
2306,27.7832
2307,27.7829
2308,27.7825
2309,27.7822
2310,27.7818
2311,27.7815
2312,27.7811
2313,27.7807
2314,27.7804
2315,27.78
2316,27.7797
2317,27.7793
2318,27.779
2319,27.7786
2320,27.7783
2321,27.7779
2322,27.7776
2323,27.7772
2324,27.7769
2325,27.7765
2326,27.7762
2327,27.7758
2328,27.7755
2329,27.7751
2330,27.7748
2331,27.7744
2332,27.7741
2333,27.7737
2334,27.7734
2335,27.773
2336,27.7727
2337,27.7723
2338,27.772
2339,27.7716
2340,27.7713
2341,27.7709
2342,27.7706
2343,27.7702
2344,27.7699
2345,27.7695
2346,27.7692
2347,27.7688
2348,27.7685
2349,27.7681
2350,27.7678
2351,27.7674
2352,27.7671
2353,27.7667
2354,27.7664
2355,27.7661
2356,27.7657
2357,27.7654
2358,27.765
2359,27.7647
2360,27.7643
2361,27.764
2362,27.7636
2363,27.7633
2364,27.763
2365,27.7626
2366,27.7623
2367,27.7619
2368,27.7616
2369,27.7612
2370,27.7609
2371,27.7606
2372,27.7602
2373,27.7599
2374,27.7595
2375,27.7592
2376,27.7589
2377,27.7585
2378,27.7582
2379,27.7578
2380,27.7575
2381,27.7572
2382,27.7568
2383,27.7565
2384,27.7561
2385,27.7558
2386,27.7555
2387,27.7551
2388,27.7548
2389,27.7544
2390,27.7541
2391,27.7538
2392,27.7534
2393,27.7531
2394,27.7528
2395,27.7524
2396,27.7521
2397,27.7517
2398,27.7514
2399,27.7511
2400,27.7507
2401,27.7504
2402,27.7501
2403,27.7497
2404,27.7494
2405,27.7491
2406,27.7487
2407,27.7484
2408,27.7481
2409,27.7477
2410,27.7474
2411,27.7471
2412,27.7467
2413,27.7464
2414,27.7461
2415,27.7457
2416,27.7454
2417,27.7451
2418,27.7447
2419,27.7444
2420,27.7441
2421,27.7437
2422,27.7434
2423,27.7431
2424,27.7427
2425,27.7424
2426,27.7421
2427,27.7417
2428,27.7414
2429,27.7411
2430,27.7408
2431,27.7404
2432,27.7401
2433,27.7398
2434,27.7394
2435,27.7391
2436,27.7388
2437,27.7385
2438,27.7381
2439,27.7378
2440,27.7375
2441,27.7371
2442,27.7368
2443,27.7365
2444,27.7362
2445,27.7358
2446,27.7355
2447,27.7352
2448,27.7349
2449,27.7345
2450,27.7342
2451,27.7339
2452,27.7335
2453,27.7332
2454,27.7329
2455,27.7326
2456,27.7322
2457,27.7319
2458,27.7316
2459,27.7313
2460,27.731
2461,27.7306
2462,27.7303
2463,27.73
2464,27.7297
2465,27.7293
2466,27.729
2467,27.7287
2468,27.7284
2469,27.728
2470,27.7277
2471,27.7274
2472,27.7271
2473,27.7268
2474,27.7264
2475,27.7261
2476,27.7258
2477,27.7255
2478,27.7252
2479,27.7248
2480,27.7245
2481,27.7242
2482,27.7239
2483,27.7236
2484,27.7232
2485,27.7229
2486,27.7226
2487,27.7223
2488,27.722
2489,27.7216
2490,27.7213
2491,27.721
2492,27.7207
2493,27.7204
2494,27.72
2495,27.7197
2496,27.7194
2497,27.7191
2498,27.7188
2499,27.7185
2500,27.7181
2501,27.7178
2502,27.7175
2503,27.7172
2504,27.7169
2505,27.7166
2506,27.7163
2507,27.7159
2508,27.7156
2509,27.7153
2510,27.715
2511,27.7147
2512,27.7144
2513,27.7141
2514,27.7137
2515,27.7134
2516,27.7131
2517,27.7128
2518,27.7125
2519,27.7122
2520,27.7119
2521,27.7115
2522,27.7112
2523,27.7109
2524,27.7106
2525,27.7103
2526,27.71
2527,27.7097
2528,27.7094
2529,27.7091
2530,27.7087
2531,27.7084
2532,27.7081
2533,27.7078
2534,27.7075
2535,27.7072
2536,27.7069
2537,27.7066
2538,27.7063
2539,27.7059
2540,27.7056
2541,27.7053
2542,27.705
2543,27.7047
2544,27.7044
2545,27.7041
2546,27.7038
2547,27.7035
2548,27.7032
2549,27.7029
2550,27.7026
2551,27.7022
2552,27.7019
2553,27.7016
2554,27.7013
2555,27.701
2556,27.7007
2557,27.7004
2558,27.7001
2559,27.6998
2560,27.6995
2561,27.6992
2562,27.6989
2563,27.6986
2564,27.6983
2565,27.698
2566,27.6977
2567,27.6974
2568,27.697
2569,27.6967
2570,27.6964
2571,27.6961
2572,27.6958
2573,27.6955
2574,27.6952
2575,27.6949
2576,27.6946
2577,27.6943
2578,27.694
2579,27.6937
2580,27.6934
2581,27.6931
2582,27.6928
2583,27.6925
2584,27.6922
2585,27.6919
2586,27.6916
2587,27.6913
2588,27.691
2589,27.6907
2590,27.6904
2591,27.6901
2592,27.6898
2593,27.6895
2594,27.6892
2595,27.6889
2596,27.6886
2597,27.6883
2598,27.688
2599,27.6877
2600,27.6874
2601,27.6871
2602,27.6868
2603,27.6865
2604,27.6862
2605,27.6859
2606,27.6856
2607,27.6853
2608,27.685
2609,27.6847
2610,27.6844
2611,27.6841
2612,27.6838
2613,27.6835
2614,27.6832
2615,27.6829
2616,27.6826
2617,27.6823
2618,27.682
2619,27.6817
2620,27.6814
2621,27.6812
2622,27.6809
2623,27.6806
2624,27.6803
2625,27.68
2626,27.6797
2627,27.6794
2628,27.6791
2629,27.6788
2630,27.6785
2631,27.6782
2632,27.6779
2633,27.6776
2634,27.6773
2635,27.677
2636,27.6767
2637,27.6764
2638,27.6762
2639,27.6759
2640,27.6756
2641,27.6753
2642,27.675
2643,27.6747
2644,27.6744
2645,27.6741
2646,27.6738
2647,27.6735
2648,27.6732
2649,27.6729
2650,27.6726
2651,27.6724
2652,27.6721
2653,27.6718
2654,27.6715
2655,27.6712
2656,27.6709
2657,27.6706
2658,27.6703
2659,27.67
2660,27.6697
2661,27.6695
2662,27.6692
2663,27.6689
2664,27.6686
2665,27.6683
2666,27.668
2667,27.6677
2668,27.6674
2669,27.6671
2670,27.6669
2671,27.6666
2672,27.6663
2673,27.666
2674,27.6657
2675,27.6654
2676,27.6651
2677,27.6648
2678,27.6646
2679,27.6643
2680,27.664
2681,27.6637
2682,27.6634
2683,27.6631
2684,27.6628
2685,27.6626
2686,27.6623
2687,27.662
2688,27.6617
2689,27.6614
2690,27.6611
2691,27.6608
2692,27.6606
2693,27.6603
2694,27.66
2695,27.6597
2696,27.6594
2697,27.6591
2698,27.6589
2699,27.6586
2700,27.6583
2701,27.658
2702,27.6577
2703,27.6574
2704,27.6572
2705,27.6569
2706,27.6566
2707,27.6563
2708,27.656
2709,27.6557
2710,27.6555
2711,27.6552
2712,27.6549
2713,27.6546
2714,27.6543
2715,27.6541
2716,27.6538
2717,27.6535
2718,27.6532
2719,27.6529
2720,27.6527
2721,27.6524
2722,27.6521
2723,27.6518
2724,27.6515
2725,27.6513
2726,27.651
2727,27.6507
2728,27.6504
2729,27.6501
2730,27.6499
2731,27.6496
2732,27.6493
2733,27.649
2734,27.6487
2735,27.6485
2736,27.6482
2737,27.6479
2738,27.6476
2739,27.6474
2740,27.6471
2741,27.6468
2742,27.6465
2743,27.6462
2744,27.646
2745,27.6457
2746,27.6454
2747,27.6451
2748,27.6449
2749,27.6446
2750,27.6443
2751,27.644
2752,27.6438
2753,27.6435
2754,27.6432
2755,27.6429
2756,27.6427
2757,27.6424
2758,27.6421
2759,27.6418
2760,27.6416
2761,27.6413
2762,27.641
2763,27.6407
2764,27.6405
2765,27.6402
2766,27.6399
2767,27.6396
2768,27.6394
2769,27.6391
2770,27.6388
2771,27.6385
2772,27.6383
2773,27.638
2774,27.6377
2775,27.6374
2776,27.6372
2777,27.6369
2778,27.6366
2779,27.6364
2780,27.6361
2781,27.6358
2782,27.6355
2783,27.6353
2784,27.635
2785,27.6347
2786,27.6345
2787,27.6342
2788,27.6339
2789,27.6336
2790,27.6334
2791,27.6331
2792,27.6328
2793,27.6326
2794,27.6323
2795,27.632
2796,27.6317
2797,27.6315
2798,27.6312
2799,27.6309
2800,27.6307
2801,27.6304
2802,27.6301
2803,27.6299
2804,27.6296
2805,27.6293
2806,27.6291
2807,27.6288
2808,27.6285
2809,27.6283
2810,27.628
2811,27.6277
2812,27.6274
2813,27.6272
2814,27.6269
2815,27.6266
2816,27.6264
2817,27.6261
2818,27.6258
2819,27.6256
2820,27.6253
2821,27.625
2822,27.6248
2823,27.6245
2824,27.6242
2825,27.624
2826,27.6237
2827,27.6234
2828,27.6232
2829,27.6229
2830,27.6227
2831,27.6224
2832,27.6221
2833,27.6219
2834,27.6216
2835,27.6213
2836,27.6211
2837,27.6208
2838,27.6205
2839,27.6203
2840,27.62
2841,27.6197
2842,27.6195
2843,27.6192
2844,27.619
2845,27.6187
2846,27.6184
2847,27.6182
2848,27.6179
2849,27.6176
2850,27.6174
2851,27.6171
2852,27.6168
2853,27.6166
2854,27.6163
2855,27.6161
2856,27.6158
2857,27.6155
2858,27.6153
2859,27.615
2860,27.6148
2861,27.6145
2862,27.6142
2863,27.614
2864,27.6137
2865,27.6134
2866,27.6132
2867,27.6129
2868,27.6127
2869,27.6124
2870,27.6121
2871,27.6119
2872,27.6116
2873,27.6114
2874,27.6111
2875,27.6108
2876,27.6106
2877,27.6103
2878,27.6101
2879,27.6098
2880,27.6095
2881,27.6093
2882,27.609
2883,27.6088
2884,27.6085
2885,27.6083
2886,27.608
2887,27.6077
2888,27.6075
2889,27.6072
2890,27.607
2891,27.6067
2892,27.6064
2893,27.6062
2894,27.6059
2895,27.6057
2896,27.6054
2897,27.6052
2898,27.6049
2899,27.6047
2900,27.6044
2901,27.6041
2902,27.6039
2903,27.6036
2904,27.6034
2905,27.6031
2906,27.6029
2907,27.6026
2908,27.6023
2909,27.6021
2910,27.6018
2911,27.6016
2912,27.6013
2913,27.6011
2914,27.6008
2915,27.6006
2916,27.6003
2917,27.6001
2918,27.5998
2919,27.5995
2920,27.5993
2921,27.599
2922,27.5988
2923,27.5985
2924,27.5983
2925,27.598
2926,27.5978
2927,27.5975
2928,27.5973
2929,27.597
2930,27.5968
2931,27.5965
2932,27.5962
2933,27.596
2934,27.5957
2935,27.5955
2936,27.5952
2937,27.595
2938,27.5947
2939,27.5945
2940,27.5942
2941,27.594
2942,27.5937
2943,27.5935
2944,27.5932
2945,27.593
2946,27.5927
2947,27.5925
2948,27.5922
2949,27.592
2950,27.5917
2951,27.5915
2952,27.5912
2953,27.591
2954,27.5907
2955,27.5905
2956,27.5902
2957,27.59
2958,27.5897
2959,27.5895
2960,27.5892
2961,27.589
2962,27.5887
2963,27.5885
2964,27.5882
2965,27.588
2966,27.5877
2967,27.5875
2968,27.5872
2969,27.587
2970,27.5867
2971,27.5865
2972,27.5862
2973,27.586
2974,27.5857
2975,27.5855
2976,27.5852
2977,27.585
2978,27.5848
2979,27.5845
2980,27.5843
2981,27.584
2982,27.5838
2983,27.5835
2984,27.5833
2985,27.583
2986,27.5828
2987,27.5825
2988,27.5823
2989,27.582
2990,27.5818
2991,27.5815
2992,27.5813
2993,27.5811
2994,27.5808
2995,27.5806
2996,27.5803
2997,27.5801
2998,27.5798
2999,27.5796
3000,27.5793
3001,27.5791
3002,27.5788
3003,27.5786
3004,27.5784
3005,27.5781
3006,27.5779
3007,27.5776
3008,27.5774
3009,27.5771
3010,27.5769
3011,27.5767
3012,27.5764
3013,27.5762
3014,27.5759
3015,27.5757
3016,27.5754
3017,27.5752
3018,27.575
3019,27.5747
3020,27.5745
3021,27.5742
3022,27.574
3023,27.5737
3024,27.5735
3025,27.5733
3026,27.573
3027,27.5728
3028,27.5725
3029,27.5723
3030,27.572
3031,27.5718
3032,27.5716
3033,27.5713
3034,27.5711
3035,27.5708
3036,27.5706
3037,27.5704
3038,27.5701
3039,27.5699
3040,27.5696
3041,27.5694
3042,27.5692
3043,27.5689
3044,27.5687
3045,27.5684
3046,27.5682
3047,27.568
3048,27.5677
3049,27.5675
3050,27.5672
3051,27.567
3052,27.5668
3053,27.5665
3054,27.5663
3055,27.566
3056,27.5658
3057,27.5656
3058,27.5653
3059,27.5651
3060,27.5648
3061,27.5646
3062,27.5644
3063,27.5641
3064,27.5639
3065,27.5637
3066,27.5634
3067,27.5632
3068,27.5629
3069,27.5627
3070,27.5625
3071,27.5622
3072,27.562
3073,27.5618
3074,27.5615
3075,27.5613
3076,27.561
3077,27.5608
3078,27.5606
3079,27.5603
3080,27.5601
3081,27.5599
3082,27.5596
3083,27.5594
3084,27.5592
3085,27.5589
3086,27.5587
3087,27.5585
3088,27.5582
3089,27.558
3090,27.5577
3091,27.5575
3092,27.5573
3093,27.557
3094,27.5568
3095,27.5566
3096,27.5563
3097,27.5561
3098,27.5559
3099,27.5556
3100,27.5554
3101,27.5552
3102,27.5549
3103,27.5547
3104,27.5545
3105,27.5542
3106,27.554
3107,27.5538
3108,27.5535
3109,27.5533
3110,27.5531
3111,27.5528
3112,27.5526
3113,27.5524
3114,27.5521
3115,27.5519
3116,27.5517
3117,27.5514
3118,27.5512
3119,27.551
3120,27.5507
3121,27.5505
3122,27.5503
3123,27.55
3124,27.5498
3125,27.5496
3126,27.5493
3127,27.5491
3128,27.5489
3129,27.5487
3130,27.5484
3131,27.5482
3132,27.548
3133,27.5477
3134,27.5475
3135,27.5473
3136,27.547
3137,27.5468
3138,27.5466
3139,27.5463
3140,27.5461
3141,27.5459
3142,27.5457
3143,27.5454
3144,27.5452
3145,27.545
3146,27.5447
3147,27.5445
3148,27.5443
3149,27.544
3150,27.5438
3151,27.5436
3152,27.5434
3153,27.5431
3154,27.5429
3155,27.5427
3156,27.5424
3157,27.5422
3158,27.542
3159,27.5418
3160,27.5415
3161,27.5413
3162,27.5411
3163,27.5408
3164,27.5406
3165,27.5404
3166,27.5402
3167,27.5399
3168,27.5397
3169,27.5395
3170,27.5393
3171,27.539
3172,27.5388
3173,27.5386
3174,27.5383
3175,27.5381
3176,27.5379
3177,27.5377
3178,27.5374
3179,27.5372
3180,27.537
3181,27.5368
3182,27.5365
3183,27.5363
3184,27.5361
3185,27.5359
3186,27.5356
3187,27.5354
3188,27.5352
3189,27.535
3190,27.5347
3191,27.5345
3192,27.5343
3193,27.5341
3194,27.5338
3195,27.5336
3196,27.5334
3197,27.5332
3198,27.5329
3199,27.5327
3200,27.5325
3201,27.5323
3202,27.532
3203,27.5318
3204,27.5316
3205,27.5314
3206,27.5311
3207,27.5309
3208,27.5307
3209,27.5305
3210,27.5302
3211,27.53
3212,27.5298
3213,27.5296
3214,27.5293
3215,27.5291
3216,27.5289
3217,27.5287
3218,27.5285
3219,27.5282
3220,27.528
3221,27.5278
3222,27.5276
3223,27.5273
3224,27.5271
3225,27.5269
3226,27.5267
3227,27.5265
3228,27.5262
3229,27.526
3230,27.5258
3231,27.5256
3232,27.5253
3233,27.5251
3234,27.5249
3235,27.5247
3236,27.5245
3237,27.5242
3238,27.524
3239,27.5238
3240,27.5236
3241,27.5234
3242,27.5231
3243,27.5229
3244,27.5227
3245,27.5225
3246,27.5223
3247,27.522
3248,27.5218
3249,27.5216
3250,27.5214
3251,27.5212
3252,27.5209
3253,27.5207
3254,27.5205
3255,27.5203
3256,27.5201
3257,27.5198
3258,27.5196
3259,27.5194
3260,27.5192
3261,27.519
3262,27.5187
3263,27.5185
3264,27.5183
3265,27.5181
3266,27.5179
3267,27.5177
3268,27.5174
3269,27.5172
3270,27.517
3271,27.5168
3272,27.5166
3273,27.5163
3274,27.5161
3275,27.5159
3276,27.5157
3277,27.5155
3278,27.5153
3279,27.515
3280,27.5148
3281,27.5146
3282,27.5144
3283,27.5142
3284,27.514
3285,27.5137
3286,27.5135
3287,27.5133
3288,27.5131
3289,27.5129
3290,27.5127
3291,27.5124
3292,27.5122
3293,27.512
3294,27.5118
3295,27.5116
3296,27.5114
3297,27.5111
3298,27.5109
3299,27.5107
3300,27.5105
3301,27.5103
3302,27.5101
3303,27.5099
3304,27.5096
3305,27.5094
3306,27.5092
3307,27.509
3308,27.5088
3309,27.5086
3310,27.5084
3311,27.5081
3312,27.5079
3313,27.5077
3314,27.5075
3315,27.5073
3316,27.5071
3317,27.5069
3318,27.5066
3319,27.5064
3320,27.5062
3321,27.506
3322,27.5058
3323,27.5056
3324,27.5054
3325,27.5051
3326,27.5049
3327,27.5047
3328,27.5045
3329,27.5043
3330,27.5041
3331,27.5039
3332,27.5037
3333,27.5034
3334,27.5032
3335,27.503
3336,27.5028
3337,27.5026
3338,27.5024
3339,27.5022
3340,27.502
3341,27.5017
3342,27.5015
3343,27.5013
3344,27.5011
3345,27.5009
3346,27.5007
3347,27.5005
3348,27.5003
3349,27.5001
3350,27.4998
3351,27.4996
3352,27.4994
3353,27.4992
3354,27.499
3355,27.4988
3356,27.4986
3357,27.4984
3358,27.4982
3359,27.4979
3360,27.4977
3361,27.4975
3362,27.4973
3363,27.4971
3364,27.4969
3365,27.4967
3366,27.4965
3367,27.4963
3368,27.4961
3369,27.4958
3370,27.4956
3371,27.4954
3372,27.4952
3373,27.495
3374,27.4948
3375,27.4946
3376,27.4944
3377,27.4942
3378,27.494
3379,27.4938
3380,27.4935
3381,27.4933
3382,27.4931
3383,27.4929
3384,27.4927
3385,27.4925
3386,27.4923
3387,27.4921
3388,27.4919
3389,27.4917
3390,27.4915
3391,27.4913
3392,27.491
3393,27.4908
3394,27.4906
3395,27.4904
3396,27.4902
3397,27.49
3398,27.4898
3399,27.4896
3400,27.4894
3401,27.4892
3402,27.489
3403,27.4888
3404,27.4886
3405,27.4884
3406,27.4882
3407,27.4879
3408,27.4877
3409,27.4875
3410,27.4873
3411,27.4871
3412,27.4869
3413,27.4867
3414,27.4865
3415,27.4863
3416,27.4861
3417,27.4859
3418,27.4857
3419,27.4855
3420,27.4853
3421,27.4851
3422,27.4849
3423,27.4847
3424,27.4844
3425,27.4842
3426,27.484
3427,27.4838
3428,27.4836
3429,27.4834
3430,27.4832
3431,27.483
3432,27.4828
3433,27.4826
3434,27.4824
3435,27.4822
3436,27.482
3437,27.4818
3438,27.4816
3439,27.4814
3440,27.4812
3441,27.481
3442,27.4808
3443,27.4806
3444,27.4804
3445,27.4802
3446,27.48
3447,27.4797
3448,27.4795
3449,27.4793
3450,27.4791
3451,27.4789
3452,27.4787
3453,27.4785
3454,27.4783
3455,27.4781
3456,27.4779
3457,27.4777
3458,27.4775
3459,27.4773
3460,27.4771
3461,27.4769
3462,27.4767
3463,27.4765
3464,27.4763
3465,27.4761
3466,27.4759
3467,27.4757
3468,27.4755
3469,27.4753
3470,27.4751
3471,27.4749
3472,27.4747
3473,27.4745
3474,27.4743
3475,27.4741
3476,27.4739
3477,27.4737
3478,27.4735
3479,27.4733
3480,27.4731
3481,27.4729
3482,27.4727
3483,27.4725
3484,27.4723
3485,27.4721
3486,27.4719
3487,27.4717
3488,27.4715
3489,27.4713
3490,27.4711
3491,27.4709
3492,27.4707
3493,27.4705
3494,27.4703
3495,27.4701
3496,27.4699
3497,27.4697
3498,27.4695
3499,27.4693
3500,27.4691
3501,27.4689
3502,27.4687
3503,27.4685
3504,27.4683
3505,27.4681
3506,27.4679
3507,27.4677
3508,27.4675
3509,27.4673
3510,27.4671
3511,27.4669
3512,27.4667
3513,27.4665
3514,27.4663
3515,27.4661
3516,27.4659
3517,27.4657
3518,27.4655
3519,27.4653
3520,27.4651
3521,27.4649
3522,27.4647
3523,27.4645
3524,27.4643
3525,27.4641
3526,27.4639
3527,27.4637
3528,27.4635
3529,27.4633
3530,27.4631
3531,27.4629
3532,27.4627
3533,27.4625
3534,27.4623
3535,27.4622
3536,27.462
3537,27.4618
3538,27.4616
3539,27.4614
3540,27.4612
3541,27.461
3542,27.4608
3543,27.4606
3544,27.4604
3545,27.4602
3546,27.46
3547,27.4598
3548,27.4596
3549,27.4594
3550,27.4592
3551,27.459
3552,27.4588
3553,27.4586
3554,27.4584
3555,27.4582
3556,27.458
3557,27.4578
3558,27.4576
3559,27.4575
3560,27.4573
3561,27.4571
3562,27.4569
3563,27.4567
3564,27.4565
3565,27.4563
3566,27.4561
3567,27.4559
3568,27.4557
3569,27.4555
3570,27.4553
3571,27.4551
3572,27.4549
3573,27.4547
3574,27.4545
3575,27.4543
3576,27.4541
3577,27.454
3578,27.4538
3579,27.4536
3580,27.4534
3581,27.4532
3582,27.453
3583,27.4528
3584,27.4526
3585,27.4524
3586,27.4522
3587,27.452
3588,27.4518
3589,27.4516
3590,27.4514
3591,27.4512
3592,27.4511
3593,27.4509
3594,27.4507
3595,27.4505
3596,27.4503
3597,27.4501
3598,27.4499
3599,27.4497
3600,27.4495
3601,27.4493
3602,27.4491
3603,27.4489
3604,27.4487
3605,27.4486
3606,27.4484
3607,27.4482
3608,27.448
3609,27.4478
3610,27.4476
3611,27.4474
3612,27.4472
3613,27.447
3614,27.4468
3615,27.4466
3616,27.4464
3617,27.4463
3618,27.4461
3619,27.4459
3620,27.4457
3621,27.4455
3622,27.4453
3623,27.4451
3624,27.4449
3625,27.4447
3626,27.4445
3627,27.4444
3628,27.4442
3629,27.444
3630,27.4438
3631,27.4436
3632,27.4434
3633,27.4432
3634,27.443
3635,27.4428
3636,27.4426
3637,27.4425
3638,27.4423
3639,27.4421
3640,27.4419
3641,27.4417
3642,27.4415
3643,27.4413
3644,27.4411
3645,27.4409
3646,27.4408
3647,27.4406
3648,27.4404
3649,27.4402
3650,27.44
3651,27.4398
3652,27.4396
3653,27.4394
3654,27.4392
3655,27.4391
3656,27.4389
3657,27.4387
3658,27.4385
3659,27.4383
3660,27.4381
3661,27.4379
3662,27.4377
3663,27.4375
3664,27.4374
3665,27.4372
3666,27.437
3667,27.4368
3668,27.4366
3669,27.4364
